cik	companyname	adsh	date	tag	label	value	report	datatype
50725	GRIFFON CORP	0000050725-21-000068	20200930	EffectiveIncomeTaxRateReconciliationNondeductibleNontaxableItemsNet	Other non-deductible/non-taxable items, net	0.0130	https://www.sec.gov/Archives/edgar/data/50725/000005072521000068/R82.htm	pure	
1118417	MODEL N, INC.	0001118417-21-000166	20190930	IncomeTaxExpenseBenefit	Total provision for income taxes	1030000.0000	https://www.sec.gov/Archives/edgar/data/1118417/000111841721000166/R74.htm	monetary	
1782754	AZEK CO INC.	0001564590-21-057997	20210930	EffectiveIncomeTaxRateReconciliationShareBasedCompensationExcessTaxBenefitPercent	Stock-based compensation	0.0110	https://www.sec.gov/Archives/edgar/data/1782754/000156459021057997/R88.htm	percent	
1613665	GREAT WESTERN BANCORP, INC.	0001613665-21-000052	20190930	IncomeTaxExpenseBenefit	Total provision for (benefit from) income taxes	48230000.0000	https://www.sec.gov/Archives/edgar/data/1613665/000161366521000052/R104.htm	monetary	
1744489	WALT DISNEY CO	0001744489-21-000220	20200930	EffectiveIncomeTaxRateReconciliationIncomeTaxAuditsAndReservesPercent	Income tax audits and reserves	-0.0610	https://www.sec.gov/Archives/edgar/data/1744489/000174448921000220/R92.htm	percent	
1604643	EVOQUA WATER TECHNOLOGIES CORP.	0001604643-21-000094	20190930	IncomeTaxReconciliationTaxContingencies	Transaction related contingent liabilities	58000.0000	https://www.sec.gov/Archives/edgar/data/1604643/000160464321000094/R114.htm	monetary	
1002517	NUANCE COMMUNICATIONS, INC.	0001002517-21-000052	20190930	IncomeTaxReconciliationChangeInDomesticAndForeignValuationAllowance	Change in U.S. and foreign valuation allowance	176624000.0000	https://www.sec.gov/Archives/edgar/data/1002517/000100251721000052/R106.htm	monetary	
108312	WOODWARD, INC.	0001564590-21-057773	20200930	EffectiveIncomeTaxRateReconciliationTaxCreditsResearch	Research credit	0.0360	https://www.sec.gov/Archives/edgar/data/108312/000156459021057773/R119.htm	percent	
1350593	MUELLER WATER PRODUCTS, INC.	0001350593-21-000061	20200930	IncomeTaxExpenseBenefit	Income tax expense (benefit)	22100000.0000	https://www.sec.gov/Archives/edgar/data/1350593/000135059321000061/R58.htm	monetary	
1632790	ENERGIZER HOLDINGS, INC.	0001632790-21-000128	20210930	EffectiveIncomeTaxRateReconciliationRestructuring	Tax structuring	-39500000.0000	https://www.sec.gov/Archives/edgar/data/1632790/000163279021000128/R74.htm	monetary	
1350593	MUELLER WATER PRODUCTS, INC.	0001350593-21-000061	20200930	EffectiveIncomeTaxRateReconciliationFederalTransitionTaxAmount	Federal transition tax	0.0000	https://www.sec.gov/Archives/edgar/data/1350593/000135059321000061/R58.htm	monetary	
1353970	CHINA XD PLASTICS CO LTD	0001493152-21-028658	20191231	EffectiveIncomeTaxRateReconciliationChangeInEnactedTaxRate	Change in valuation allowance	0.2330	https://www.sec.gov/Archives/edgar/data/1353970/000149315221028658/R96.htm	percent	
1002517	NUANCE COMMUNICATIONS, INC.	0001002517-21-000052	20210930	IncomeTaxReconciliationNondeductibleExpense	Non-deductible expenditures	4148000.0000	https://www.sec.gov/Archives/edgar/data/1002517/000100251721000052/R106.htm	monetary	
1670541	ADIENT PLC	0001670541-21-000133	20210930	IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate	Tax expense at Ireland statutory rate	180000000.0000	https://www.sec.gov/Archives/edgar/data/1670541/000167054121000133/R97.htm	monetary	
1350593	MUELLER WATER PRODUCTS, INC.	0001350593-21-000061	20200930	EffectiveIncomeTaxRateReconciliationForeignInvestmentBasisDifference	Basis difference in foreign investment	-100000.0000	https://www.sec.gov/Archives/edgar/data/1350593/000135059321000061/R58.htm	monetary	
1177648	ENANTA PHARMACEUTICALS INC	0000950170-21-004895	20190930	EffectiveIncomeTaxRateReconciliationForeignDerivedIntangibleIncomePercent	Foreign-derived intangible income	-0.0320	https://www.sec.gov/Archives/edgar/data/1177648/000095017021004895/R66.htm	percent	
50725	GRIFFON CORP	0000050725-21-000068	20200930	EffectiveIncomeTaxRateReconciliationNondeductibleExpenseOfficerCompensationPercent	Non-deductible officer's compensation	0.0540	https://www.sec.gov/Archives/edgar/data/50725/000005072521000068/R82.htm	percent	
825542	SCOTTS MIRACLE-GRO CO	0001546380-21-000037	20190930	EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes	State taxes, net of federal benefit	0.0180	https://www.sec.gov/Archives/edgar/data/825542/000154638021000037/R109.htm	percent	
50725	GRIFFON CORP	0000050725-21-000068	20190930	EffectiveIncomeTaxRateReconciliationOtherAdjustments	Other	-0.0210	https://www.sec.gov/Archives/edgar/data/50725/000005072521000068/R82.htm	percent	
1118417	MODEL N, INC.	0001118417-21-000166	20200930	IncomeTaxExpenseBenefit	Total provision for income taxes	812000.0000	https://www.sec.gov/Archives/edgar/data/1118417/000111841721000166/R74.htm	monetary	
63296	MATTHEWS INTERNATIONAL CORP	0000063296-21-000107	20190930	EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate	Federal statutory tax rate	0.2100	https://www.sec.gov/Archives/edgar/data/63296/000006329621000107/R86.htm	percent	
1126956	SPIRE INC	0001564590-21-057844	20200930	EffectiveIncomeTaxRateReconciliationOtherAdjustments	Other items net	-0.0100	https://www.sec.gov/Archives/edgar/data/1126956/000156459021057844/R80.htm	percent	
1099369	DESTINY MEDIA TECHNOLOGIES INC	0001062993-21-011409	20210831	IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance	Change in valuation allowance	-521000.0000	https://www.sec.gov/Archives/edgar/data/1099369/000106299321011409/R42.htm	monetary	
807882	JACK IN THE BOX INC /NEW/	0000807882-21-000016	20190930	EffectiveIncomeTaxRateReconciliationOtherAdjustments	Stock compensation excess tax benefit	-0.0010	https://www.sec.gov/Archives/edgar/data/807882/000080788221000016/R77.htm	percent	
1584509	ARAMARK	0001584509-21-000256	20200930	EffectiveIncomeTaxRateReconciliationShareBasedCompensationExcessTaxBenefitPercent	Stock compensation	0.0360	https://www.sec.gov/Archives/edgar/data/1584509/000158450921000256/R95.htm	percent	
887733	CENTRAL GARDEN & PET CO	0000887733-21-000016	20190930	EffectiveIncomeTaxRateReconciliationTaxCredits	Credits	0.0090	https://www.sec.gov/Archives/edgar/data/887733/000088773321000016/R85.htm	percent	
46765	HELMERICH & PAYNE, INC.	0000046765-21-000044	20210930	EffectiveIncomeTaxRateReconciliationNondeductibleExpenseShareBasedCompensationCost	Equity compensation	-0.0080	https://www.sec.gov/Archives/edgar/data/46765/000004676521000044/R69.htm	percent	
1604643	EVOQUA WATER TECHNOLOGIES CORP.	0001604643-21-000094	20210930	IncomeTaxReconciliationRepatriationOfForeignEarnings	U.S. tax on foreign earnings	5687000.0000	https://www.sec.gov/Archives/edgar/data/1604643/000160464321000094/R114.htm	monetary	
108312	WOODWARD, INC.	0001564590-21-057773	20210930	EffectiveIncomeTaxRateContinuingOperations	Effective tax rate	0.1510	https://www.sec.gov/Archives/edgar/data/108312/000156459021057773/R119.htm	percent	
1126956	SPIRE INC	0001564590-21-057844	20190930	EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes	State and local income taxes, net of federal income tax benefits	0.0410	https://www.sec.gov/Archives/edgar/data/1126956/000156459021057844/R80.htm	percent	
794172	MERIDIAN BIOSCIENCE INC	0001193125-21-337663	20190930	EffectiveIncomeTaxRateReconciliationNondeductibleExpenseShareBasedCompensationCost	Stock-based compensation, rate	-0.0010	https://www.sec.gov/Archives/edgar/data/794172/000119312521337663/R63.htm	percent	
884614	UGI CORP /PA/	0000884614-21-000065	20190930	EffectiveIncomeTaxRateReconciliationShareBasedCompensationExcessTaxBenefitPercent	Excess tax benefits on share-based payments	-0.0100	https://www.sec.gov/Archives/edgar/data/884614/000088461421000065/R85.htm	percent	
854775	DIGI INTERNATIONAL INC	0000854775-21-000018	20190930	IncomeTaxReconciliationStateAndLocalIncomeTaxes	State taxes, net of federal benefits	196000.0000	https://www.sec.gov/Archives/edgar/data/854775/000085477521000018/R79.htm	monetary	
854775	DIGI INTERNATIONAL INC	0000854775-21-000018	20200930	EffectiveIncomeTaxRateReconciliationShareBasedCompensationExcessTaxBenefitAmount	ASU 2016-09 excess stock compensation	-673000.0000	https://www.sec.gov/Archives/edgar/data/854775/000085477521000018/R79.htm	monetary	
1613665	GREAT WESTERN BANCORP, INC.	0001613665-21-000052	20210930	IncomeTaxExpenseBenefit	Total provision for (benefit from) income taxes	59011000.0000	https://www.sec.gov/Archives/edgar/data/1613665/000161366521000052/R104.htm	monetary	
46765	HELMERICH & PAYNE, INC.	0000046765-21-000044	20210930	EffectiveIncomeTaxRateReconciliationOtherAdjustments	Other	0.0070	https://www.sec.gov/Archives/edgar/data/46765/000004676521000044/R69.htm	percent	
1584509	ARAMARK	0001584509-21-000256	20200930	EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes	State income taxes, net of Federal tax benefit	0.0300	https://www.sec.gov/Archives/edgar/data/1584509/000158450921000256/R95.htm	percent	
56978	KULICKE & SOFFA INDUSTRIES INC	0000056978-21-000153	20210930	IncomeTaxExpenseBenefit	Income tax expenses / (benefit)	47295000.0000	https://www.sec.gov/Archives/edgar/data/56978/000005697821000153/R76.htm	monetary	
825542	SCOTTS MIRACLE-GRO CO	0001546380-21-000037	20200930	EffectiveIncomeTaxRateContinuingOperations	Effective income tax rate	0.2420	https://www.sec.gov/Archives/edgar/data/825542/000154638021000037/R109.htm	percent	
1126956	SPIRE INC	0001564590-21-057844	20190930	EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes	State and local income taxes, net of federal income tax benefits	0.0260	https://www.sec.gov/Archives/edgar/data/1126956/000156459021057844/R80.htm	percent	
859737	HOLOGIC INC	0000859737-21-000023	20200930	EffectiveIncomeTaxRateReconciliationChangeInEnactedTaxRate	Change in deferred tax rate	-0.0060	https://www.sec.gov/Archives/edgar/data/859737/000085973721000023/R83.htm	percent	
1308547	DOLBY LABORATORIES, INC.	0001628280-21-023630	20210930	EffectiveIncomeTaxRateReconciliationTaxCreditsResearch	Research and development tax credits	0.0260	https://www.sec.gov/Archives/edgar/data/1308547/000162828021023630/R89.htm	percent	
854775	DIGI INTERNATIONAL INC	0000854775-21-000018	20190930	IncomeTaxReconciliationPriorYearIncomeTaxes	Changes from provision to return	-511000.0000	https://www.sec.gov/Archives/edgar/data/854775/000085477521000018/R79.htm	monetary	
1632790	ENERGIZER HOLDINGS, INC.	0001632790-21-000128	20210930	EffectiveIncomeTaxRateReconciliationUncertainTaxPositionsPercent	Uncertain tax positions	0.0010	https://www.sec.gov/Archives/edgar/data/1632790/000163279021000128/R74.htm	percent	
1048695	F5, INC.	0001048695-21-000044	20200930	IncomeTaxExpenseBenefit	Income taxes (benefit)	88956000.0000	https://www.sec.gov/Archives/edgar/data/1048695/000104869521000044/R75.htm	monetary	
1604643	EVOQUA WATER TECHNOLOGIES CORP.	0001604643-21-000094	20210930	EffectiveIncomeTaxRateReconciliationNondeductibleExpenseForeignLegalExpenseAmount	Nondeductible legal expenses	0.0000	https://www.sec.gov/Archives/edgar/data/1604643/000160464321000094/R114.htm	monetary	
829224	STARBUCKS CORP	0000829224-21-000086	20190930	EffectiveIncomeTaxRateReconciliationForeignDerivedIntangibleIncomePercent	Effective Income Tax Rate Reconciliation, Foreign Derived Intangible Income, Percent	0.0000	https://www.sec.gov/Archives/edgar/data/829224/000082922421000086/R87.htm	percent	
63296	MATTHEWS INTERNATIONAL CORP	0000063296-21-000107	20210930	EffectiveIncomeTaxRateReconciliationDeductibleBasisDifferencePercent	Tax basis difference	0.0000	https://www.sec.gov/Archives/edgar/data/63296/000006329621000107/R86.htm	percent	
785956	J&J SNACK FOODS CORP	0001437749-21-027317	20210930	IncomeTaxReconciliationRepatriationOfForeignEarnings	One-time repatriation tax	0.0000	https://www.sec.gov/Archives/edgar/data/785956/000143774921027317/R59.htm	monetary	
785956	J&J SNACK FOODS CORP	0001437749-21-027317	20190930	IncomeTaxExpenseBenefit	Income tax expense	31758000.0000	https://www.sec.gov/Archives/edgar/data/785956/000143774921027317/R59.htm	monetary	
1744489	WALT DISNEY CO	0001744489-21-000220	20200930	EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential	Tax rate differential on foreign income	-0.1650	https://www.sec.gov/Archives/edgar/data/1744489/000174448921000220/R92.htm	percent	
1353970	CHINA XD PLASTICS CO LTD	0001493152-21-028658	20201231	EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate	PRC statutory income tax rate	0.2500	https://www.sec.gov/Archives/edgar/data/1353970/000149315221028658/R96.htm	percent	
1732845	WESTROCK CO	0001564590-21-057778	20171231	EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate	Statutory federal tax rate	0.2100	https://www.sec.gov/Archives/edgar/data/1732845/000156459021057778/R78.htm	percent	
1782754	AZEK CO INC.	0001564590-21-057997	20210930	EffectiveIncomeTaxRateReconcilationExecutiveCompensation	Executive compensation	0.0060	https://www.sec.gov/Archives/edgar/data/1782754/000156459021057997/R88.htm	percent	
731802	ATMOS ENERGY CORP	0000731802-21-000040	20200930	IncomeTaxExpenseBenefit	Income tax expense (benefit)	53673000.0000	https://www.sec.gov/Archives/edgar/data/731802/000073180221000040/R92.htm	monetary	
1632790	ENERGIZER HOLDINGS, INC.	0001632790-21-000128	20190930	IncomeTaxExpenseBenefit	(Benefit)/provision for income taxes	8400000.0000	https://www.sec.gov/Archives/edgar/data/1632790/000163279021000128/R74.htm	monetary	
1584509	ARAMARK	0001584509-21-000256	20190930	EffectiveIncomeTaxRateContinuingOperations	Effective income tax rate	0.1940	https://www.sec.gov/Archives/edgar/data/1584509/000158450921000256/R95.htm	percent	
1718227	CONSTRUCTION PARTNERS, INC.	0001718227-21-000107	20210930	IncomeTaxExpenseBenefit	Provision for income taxes	-56000.0000	https://www.sec.gov/Archives/edgar/data/1718227/000171822721000107/R90.htm	monetary	
1632790	ENERGIZER HOLDINGS, INC.	0001632790-21-000128	20190930	EffectiveIncomeTaxRateReconciliationChangeInEnactedTaxRate	Impact of the Tax Act, percent	-0.0050	https://www.sec.gov/Archives/edgar/data/1632790/000163279021000128/R74.htm	percent	
1314727	SONOS INC	0001314727-21-000039	20210930	IncomeTaxReconciliationNondeductibleExpenseShareBasedCompensationCost	Stock-based compensation	-47496000.0000	https://www.sec.gov/Archives/edgar/data/1314727/000131472721000039/R69.htm	monetary	
1126956	SPIRE INC	0001564590-21-057844	20210930	EffectiveIncomeTaxRateReconciliationAmortizationOfExcessDeferredTaxesPercent	Amortization of excess deferred taxes	-0.0500	https://www.sec.gov/Archives/edgar/data/1126956/000156459021057844/R80.htm	percent	
10795	BECTON DICKINSON & CO	0000010795-21-000091	20200930	EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential	Effective Income Tax Rate Reconciliation, Foreign Income Tax Rate Differential, Percent	-0.1480	https://www.sec.gov/Archives/edgar/data/10795/000001079521000091/R94.htm	percent	
854775	DIGI INTERNATIONAL INC	0000854775-21-000018	20200930	IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance	Change in valuation allowance	173000.0000	https://www.sec.gov/Archives/edgar/data/854775/000085477521000018/R79.htm	monetary	
915840	BEAZER HOMES USA INC	0000915840-21-000055	20210930	IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate	Income tax computed at statutory rate	30182000.0000	https://www.sec.gov/Archives/edgar/data/915840/000091584021000055/R74.htm	monetary	
1350593	MUELLER WATER PRODUCTS, INC.	0001350593-21-000061	20200930	IncomeTaxReconciliationNondeductibleExpenseShareBasedCompensationCost	Nondeductible compensation	600000.0000	https://www.sec.gov/Archives/edgar/data/1350593/000135059321000061/R58.htm	monetary	
887733	CENTRAL GARDEN & PET CO	0000887733-21-000016	20200930	EffectiveIncomeTaxRateContinuingOperations	Effective income tax rate	0.2100	https://www.sec.gov/Archives/edgar/data/887733/000088773321000016/R85.htm	percent	
854775	DIGI INTERNATIONAL INC	0000854775-21-000018	20200930	EffectiveIncomeTaxRateReconciliationDeferredBalanceSheetRemeasurementAmount	Deferred balance sheet remeasure	0.0000	https://www.sec.gov/Archives/edgar/data/854775/000085477521000018/R79.htm	monetary	
1314727	SONOS INC	0001314727-21-000039	20210930	EffectiveIncomeTaxRateReconciliationGlobalIntangibleLowTaxedIncomeNetOfForeignTaxCredits	Global intangible low taxed income, net of foreign tax credits	0.0000	https://www.sec.gov/Archives/edgar/data/1314727/000131472721000039/R69.htm	monetary	
1048695	F5, INC.	0001048695-21-000044	20200930	IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate	Income tax provision at statutory rate	83243000.0000	https://www.sec.gov/Archives/edgar/data/1048695/000104869521000044/R75.htm	monetary	
854775	DIGI INTERNATIONAL INC	0000854775-21-000018	20200930	EffectiveIncomeTaxRateReconciliationCapitalLossExpiration	Effective Income Tax Rate Reconciliation, Capital Loss Expiration	0.0000	https://www.sec.gov/Archives/edgar/data/854775/000085477521000018/R79.htm	monetary	
814547	FAIR ISAAC CORP	0000814547-21-000019	20190930	IncomeTaxReconciliationStateAndLocalIncomeTaxes	Effective Income Tax Rate Reconciliation, State and Local Income Taxes, Amount	4194000.0000	https://www.sec.gov/Archives/edgar/data/814547/000081454721000019/R83.htm	monetary	
1314727	SONOS INC	0001314727-21-000039	20210930	IncomeTaxReconciliationTaxCreditsResearch	Federal research and development tax credits	21535000.0000	https://www.sec.gov/Archives/edgar/data/1314727/000131472721000039/R69.htm	monetary	
1314727	SONOS INC	0001314727-21-000039	20210930	EffectiveIncomeTaxRateReconciliationBaseErosionAndAntiAbuseTax	Base erosion and anti-abuse tax	0.0000	https://www.sec.gov/Archives/edgar/data/1314727/000131472721000039/R69.htm	monetary	
10795	BECTON DICKINSON & CO	0000010795-21-000091	20200930	EffectiveIncomeTaxRateReconciliationDispositionOfAssets	Effective Income Tax Rate Reconciliation, Disposition of Asset, Percent	-0.0450	https://www.sec.gov/Archives/edgar/data/10795/000001079521000091/R94.htm	percent	
